url	sentiment	text
https://www.holidaycheck.de/hr/bewertungen-hilton-garden-inn/bbcb2a12-e2df-4c60-b1bf-ff7a4ea96089/-/p/1	positive	Sehr motiviertes Personal, allerdings sprechen viele kein Englisch. Auf den koffer musste ich eine Zeit warten.
https://www.holidaycheck.de/hr/bewertungen-hotel-west-international-trade/42820007-ccce-3561-b2fd-c18154cfee87/-/p/1	positive	alles bestens !
https://www.holidaycheck.de/hr/bewertungen-buddha-zen-hotel/2b36074d-3cd4-332f-950c-d021d72b6129/-/p/1	negative	Finger weg. Das Hotel war leider einer voll Enttäuschung. Als wir da waren, war das Hotel eine Großbaustelle. Wir mussten über Kabel steigen und durch Gruben gehen Umzug und vom Hotel zu kommen. Der Krach ging rund um die Uhr, auch am Wochenende. Die Zimmer waren darüber hinaus total abgewohnt.Das Früstück war sehr mager und dazu nicht gut.
https://www.holidaycheck.de/hr/bewertungen-the-kunlun-jing-an-hotel/458eec80-2774-3e61-b159-3e843740f503/-/p/5	positive	Die Zimmer sind grosszügig und modern eingerichtet. In den oberen Stockwerken hat man einen wunderbaren Blick über die Stadt.
https://www.holidaycheck.de/hr/bewertungen-ramada-hotel-xiamen/30917c9d-95c4-327d-9bac-353c0acce37f/-/p/1	positive	Zentrale Lage in HULI DISTRICT
https://www.holidaycheck.de/hr/bewertungen-eden-garden-hotel/454a1b4e-db2c-48ed-9626-de2760adb872/-/p/1	positive	Hotel in schönen Ambiente mit freundl. Personal Schönes Ambiente. Zimmer über 5 Etagen. Kein Aufzug. Große Zimmer mit zwei großen Einzelbetten. Bad gewöhnungsbedürftig. Dusche ohne Abtrennung mitten im Bad. Nach dem Duschen steht das ganze Bad unter Wasser.Personal freundlich und hilfsbereit.Frühstück etwas Spartanisch. Wenig Auswahl. Aber man konnte damit leben. Pommes zum Frühstück.Abendessen war Typ. Chinesisch. War ganz ok. Wenn man hierher kommt unbedingt Mückenschutz mitnehmen. Freies wifi im Hotel.
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-hyatt-shanghai/02ca0450-a139-332a-9869-2d045b832184/-/p/6	positive	Ein Traum Ein Super Hotel... Waren dort eine Nacht... Über den Dächern Shanghai´s.... Wer da ist sollte den Pool probieren...  einer der höchsten der Weld!
https://www.holidaycheck.de/hr/bewertungen-hotel-pan-pacific-ningbo/2c324057-e300-3f4d-922b-3b38f48f117d/-/p/1	positive	25 Meter Pool, Squash, Tischtennis
https://www.holidaycheck.de/hr/bewertungen-hotel-mandarin-oriental-pudong/cbab5f34-29e3-3b82-b3d8-07d1bf792fe5/-/p/1	positive	Die Zimmer der Club Etage sind sehr sehr gut ausgestattet. Matratzen super angenehm
https://www.holidaycheck.de/hr/bewertungen-midtown-shangri-la-hangzhou/5f6032f4-24c9-4114-9943-3361b0a59cb6/-/p/1	positive	Sehr solides Top-Hotel im zentrum und am Westlake Zentrale Lage, neu errichtet, geräumige Zimmer, sehr sauber, ordentliches Frühstück, aber in dem Preissegment die ***** etwas verfehlt
https://www.holidaycheck.de/hr/bewertungen-citic-hotel-beijing-airport/15064bf1-23ac-32ab-8bad-aaa26609c114/-/p/3	positive	Gutes, einfaches Airporthotel Ein älteres, aber absolut ordentliches Airporthotel. Kostet meistens erheblich weniger als die beiden internationalen Kettenhotels direkt am Terminal. Das Haus ist schon in die Jahre gekommen, aber gut in Schuss. Die Zimmer sind einfach aber sehr OK, es fehlt an nichts. WLAN ist gratis und extrem schnell.Das Hotel verfügt über mehrere Restaurants. Wir haben das chinesische probiert, und es war sehr lecker. Preislich auch absolut in Ordnung. Der kostenlose Hotel-Shuttle bringt einen alle 30 Minuten ans Terminal 3. Für sehr frühe oder späte Abflüge wird von der Rezeption zuverlässig ein Taxi organisiert.
https://www.holidaycheck.de/hr/bewertungen-shangri-la-s-sanya-resort-spa-hainan/edf92334-0e08-425a-981f-ed7247691643/-/p/1	positive	Keine Möglichkeiten in der Umgebung. Hier ist man nur in der Anlage.
https://www.holidaycheck.de/hr/bewertungen-hotel-regal-shanghai-east-asia/9387536d-f183-300b-a637-2280c553a4d2/-/p/1	positive	Direkt im Zentrum, viele Einkaufsmöglichkeiten und Restaurants.Metro-Station in 5 Minuten zu Fuß zu erreichen.Großes Sportanlage in unmittelbarer Umgebung. Finden dort Events statt, ist es sehr voll und laut draußen.
https://www.holidaycheck.de/hr/bewertungen-hotel-pullman-anshan-time-square/aca7e7fc-953e-322c-aaf5-ff25723dd7de/-/p/1	positive	Die Lage ist gut, direkt gegenüber ist ein Supermarkt und verschiedene Banken mit Automat sind auch verfügbar. In der Innenstadt ist man mit Taxi in wenigen Minuten.
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-downtown-shanghai/c630c48f-4a17-31af-9375-b62683e6cd83/-/p/4	positive	Liegt direkt beim Hauptbahnhof. Es gibt auch eine U-Bahn-Station in Gehweite (ca. 3 Minuten), beim Bahnhof gibt es auch ein großes Kaufhaus, Supermärkte und viele Restaurants. Die U-Bahn ist in Shanghai sehr billig (30 - 40 Cent). Vom Flughafen Pudong fährt man am Besten mit dem Maglev (Magnetschwebebahn) mit bis zu 430 km/h in die Stadt. Von der Endstation benötigt man - je nach Verkehrslage - ca. 25 - 50 Minuten zum Hotel. Wichtig: Hotelname in Chinesischer Schrift ausdrucken. Taxifahrer können kaum Englisch.
https://www.holidaycheck.de/hr/bewertungen-hotel-union-alliance-atravis-executive/0c48abf0-2616-3781-9fde-b2f5ce64bb41/-/p/1	positive	Solides Hotel in zentraler Lage Das Hotel hat unsere Erwartungen voll und ganz erfüllt. Wir wollten in zentraler Lage zu einem guten Preis übernachten um mit der Reisegruppe Xi‘an entdecken zu können. Das Hotel machte einen angenehmen, soliden ersten Eindruck, die Einrichtung war schön und relativ neu. Auch das Personal war freundlich. Leider hielt nur das „Western Breakfast“ nicht was es versprach.
https://www.holidaycheck.de/hr/bewertungen-the-qube-hotel/e9e7bf89-ea02-3f33-b7b9-28e51ba966d0/-/p/2	positive	Modernes, trendiges Hotel in Airport-Nähe Modernes, trendiges Hotel in Airport Nähe. Das Hotel ist ca. 15km vom Flughafen Pudong entfernt und bietet einen Shuttle Service zum Airport an. Zu Fuss erreicht man schnell die Metro Station in die Innenstadt. Das Hotel ist sehr modern, die Mitarbeiter sprechen gut Englisch und sind sehr freundlich und hilfsbereit. In der Lobby betreibt das Hotel ein Starbucks Kaffee. Das grosse Restaurant bietet nationale und internationale Speisen an. Besonders erwähnenswert ist das fantastische Frühstücksbuffet mit Chinesischem, Japanischem und westlichem Buffet.
https://www.holidaycheck.de/hr/bewertungen-kempinski-hotel-harbin/e46e71b7-35e5-46d8-9605-3dc39ec94b97/-/p/1	positive	Direkt an Fluss gelegen mit schöner Aussicht. In der Umgebung ist aber nichts! Weder Restaurants noch Möglichkeiten einzukaufen. Es gibt einen regelmäßigen Shuttleservice in die Stadt und zum Eisfestival, der aber nur in eine Richtung gewährleistet ist. Zurück zum Hotel geht es nur mit dem Taxi. Der Fahrer sprach kein Englisch!
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-hyatt-shenyang/86fd94da-c7b8-3929-a38f-3119720c4d89/-/p/1	positive	Sehr zentral, in ca. 30 Minuten ist man in der Regel am Flughafen (verkehrsabhängig)
https://www.holidaycheck.de/hr/bewertungen-shanghai-marriott-hotel-city-centre/2ba35ada-5964-3638-bbb5-c118f809c59f/-/p/1	positive	Toller Kraft und Trainingsrau,- Das Schwimmbad ist sehr schön und warm. Der Whirlpool war noch wärmer. Auch in der Sauna war alles da. Wenn man etwas vergessen hat, kein Problem. Es gab kalte Handtücher im Kühlschrank. Bademantel. richtige Badeschuhe die dann wieder desinfiziert wurden und im Spind standen. Getränke Körperlotion. einfach alles.
https://www.holidaycheck.de/hr/bewertungen-hotel-le-garden/bab4c24b-af22-3048-a393-e1610c7ee484/-/p/1	positive	Als Rundreisehotel sehr gut Das Hotel wird nicht nur von Reisegruppen besucht sondern auch Einheimische übernachten in diesem Hotel. Die Stadtmitte kann jedoch nur umständlich mit der U Bahn erreicht werden da das Hotel etwas außerhalb der Stadtmitte liegt.  Einkaufsmöglichkeiten gibt es  aber genügend in der Nähe des Hotels. Im Hotel gibt es sowohl einen EC Automaten als auch einen Geldwechselautomaten, Geld an der Rezeption zu wechseln ist nicht möglich.Das Frühstück ist nach unserer Meinung nicht so umfangreich, jedoch ausreichend.Wer mag, die Nudelsuppe die zum Frühstück angeboten wird ist dafür sehr gut.Als Teilnehmer einer Rundreisegruppe haben wir 1 mal in diesem Hotel zu Abend gegessen,Das Abendessen hat dann für das nicht so üppige Frühstück entschädigt.Die Betten sind in Ordnung  und die Zimmer mehr als ausreichend groß.
https://www.holidaycheck.de/hr/bewertungen-renaissance-beijing-wangfujing-hotel/07a1ce39-1c49-36fb-b2ef-4bb0124cbce7/-/p/1	positive	Wie auch sonst in China erlebbar, verstehen die Angestellten hier kaum Englisch. Einfach nervig, wenn man nichtmal eine Portion Pommes ohne Probleme bestellen kann. Zudem wurde mir ein zu hoher Betrag für ein Essen abgebucht mit dem Argument es sei eine große Portion gewesen. Es gab abends keinen zweiten Zimmerservice.
https://www.holidaycheck.de/hr/bewertungen-hotel-marriott-ningbo/99bc8527-decc-3ac8-9195-78ad857ed80b/-/p/1	positive	Gutes Frühstücksbuffet
https://www.holidaycheck.de/hr/bewertungen-hotel-intercontinental-qingdao/f81a1d11-d8e7-36f9-b10b-368f08c4748c/-/p/1	positive	Expressmenüs beim Roomservice
https://www.holidaycheck.de/hr/bewertungen-ibis-ya-an-langqiao-hotel/cb6c6039-fd32-3be2-af87-d63671846778/-/p/1	positive	Günstiges und sauberes Hotel Das Ibis Ya’an ist frisch renoviert und liegt am Fluss nahe der Einkaufstrasse von Ya’an. Zimmer haben teilweise Blick auf die alte Brücke und sind relativ klein mit einer Nasszelle. Das Frühstück ist Ok aber nicht berauschend. Das Preis/Leistungsverhältnis ist sehr gut.
https://www.holidaycheck.de/hr/bewertungen-hilton-beijing-capital-airport/f99eb30b-109d-393c-9a8a-983cfbd6e4b2/-/p/1	positive	Spa und Fitnessbereich ist wirklich schön. Der Pool ist gut für Sport, da er lang ist
https://www.holidaycheck.de/hr/bewertungen-hilton-beijing-capital-airport/f99eb30b-109d-393c-9a8a-983cfbd6e4b2/-/p/4	positive	Den Flughafen hört man schon. Der Lärm ist aber nicht schlimmer als in der Stadt, im Hilton am 3. Ring.Angenehm ist der Shuttle, welches sauber und geräumig ist und die Gäste schnell und kostenlos zum Terminal bringt.
https://www.holidaycheck.de/hr/bewertungen-hotel-jadelink-shanghai/d4591cc4-d0a6-3e46-b1d4-52cb3116b53e/-/p/1	positive	Klimaanlage, französisches Bett, Bad etwas klein, aufmachbare Fenster
https://www.holidaycheck.de/hr/bewertungen-garden-hotel-suzhou/cbdb6cd1-826f-38f1-87e2-7439d6bf740a/-/p/1	positive	Sehr empfehlenswertes Hotel Ein sehr schönes Hotel. Sehr geschmackvoll eingerichtet. Zimmer und Restaurant. Sehr reichhaltiges und Frühstücksbuffet mit Chinesischen und westlichen Speisen. Tolle Lage mitten im Zentrum.
https://www.holidaycheck.de/hr/bewertungen-hotel-qianmen-jianguo/9e6bf4a2-5563-3350-9988-5ddd90904f41/-/p/2	positive	Der Hotelservice war überaus nett. Überall zeigte man sich immer sehr freundlich und hilfsbereit, wenn man auch nicht immer sofort verstanden wurde.
https://www.holidaycheck.de/hr/bewertungen-crowne-plaza-hotel-suites-landmark-shenzhen/22199c1b-4cb1-31ca-8b2d-8da98c7e955f/-/p/1	positive	Gutes/reichhaltiges Frühstück
https://www.holidaycheck.de/hr/bewertungen-holiday-inn-beijing-chang-an-west/e9233612-e9a4-36ba-b5f8-13e8835dfd3e/-/p/1	positive	Zimmer makellos und sehr großAlle EinrichtungenBadezimmer riesig und sehr schönperfekte Reinigung in jedem Detail
https://www.holidaycheck.de/hr/bewertungen-ssaw-boutique-hotel-shanghai-bund/8585827f-2ec5-3a58-b99c-d87a708391b9/-/p/1	positive	Das Hotelpersonal ist hilfsbereit und spricht gut englisch. Gepäckaufbewahrungsservice.
https://www.holidaycheck.de/hr/bewertungen-hotel-hao-du-shanghai/04f6caec-e701-309f-9230-ad047ff0610c/-/p/1	positive	An der Rezeption wurde etwas Englisch gesprochen, deswegen zu empfehlen.
https://www.holidaycheck.de/hr/bewertungen-doubletree-by-hilton-hotel-shanghai-pudong/dfc192d8-4ed4-3a77-9da1-df96a80890ba/-/p/3	positive	Gutes Business Hotel in Pudong Gutes Business-Hotel mit vielen internationalen Gästen. Leider sehr lange Laufwege zum Frühstücksbuffet und zum Ausgang.
https://www.holidaycheck.de/hr/bewertungen-doubletree-hotel-by-hilton-beijing/c9a578f5-58e2-3b00-9b80-4af0373e9b46/-/p/2	positive	Peking hat schon bessere Hotels gesehen! Das Hotel liegt von der Subway Linie 7 Station wenige Gehminuten entfernt. Die Lage ist jetzt nicht die Beste, wenn man nicht unbedingt in der Gegend etwas zu tun hat.Generell macht das Hotel von außen einen sehr guten Eindruck. Sieht mit der Glasfassade ziemlich modern aus. Von Innen macht es aber eher einen abgewohnten Eindruck. Das Mobiliar ist teilweise im schlechten Zustand, die Fließenfugen teilweise schwarz. Generell wirkte das Zimmer eher kalt und fühlte sich erst nach ein paar Übernachtungen gewohnt an. Der Service war jedoch wieder eines Doubletrees würdig. Es wurde sich um mich stets sehr bemüht und meine Wünsche gerne erfüllt.Alles in allem bin ich trotzdem ein wenig zwiegespalten über diesen Aufenthalt.Fest steht, falls ich nicht in diese Gegend muss, werde ich in Peking ein anderes Hotel bevorzugen.
https://www.holidaycheck.de/hr/bewertungen-hotel-grand-gongda-jianguo/f0d72700-8cc9-3e3a-bd05-01914b798770/-/p/3	positive	Tolles Hotel - erstklassig Sehr hochwertiges Hotel, alles sehr auf Europäer und Amerikaner - das beste Hotel bei unserer China-Rundreise, wenn wir nochmal nach Peking kommen würde ich nur dieses buchen.
https://www.holidaycheck.de/hr/bewertungen-the-emperor-beijing-qianmen/05f9e678-fcc8-4ae5-aa68-7502966b7e7c/-/p/1	positive	Top Lage!! Das Hotel liegt im Herzen eines Hutong und ist der perfekte Ausgangspunkt für das Erkunden der Stadt. Die Verbotene Stadt, der Himmelspalast sind in unmittelbarere Gehweite. Auch die Anbindung an das öffentliche Verkehrsnetz ist sehr gut (Bus und Metro).Das Hotel ist für chinesische Verhältnisse sehr modern und freundlich eingerichtet. Auch das Personal ist sehr zuvorkommend und spricht großteils Gut Englisch.Das Frühstück ist abwechslungsreich!Das Zimmer selbst ist gut ausgestattet und bietet eine gratis Getränkebar die jeden Tag frisch aufgefüllt wird. Auch der Pool, sowie die Bar bzw. Das Restaurant am Dach laden am Abend zum Entspannen ein.Besonderes Highlight: man kann sich imHotel (je nach Verfügbarkeit) gratis Fahrräder zu. erkunden der Stadt ausborgen!
https://www.holidaycheck.de/hr/bewertungen-intercontinental-shanghai-pudong/217715e1-07af-32d5-9b5b-60b040193aaa/-/p/3	positive	Gutes Hotel mit tollem Club Im Mai 2013 habe ich zwei Nächte in diesem Hotel verbracht. Der Check-In verlief sehr freundlich und kompetent. Als Royal Ambassador Mitglied erhielt ich ein Upgrade auf einen Club Room mit Club Zugang. Das Zimmer war sehr gut ausgestattet und sauber. Die Verpflegung im Club und im Restaurant zum Frühstück war sehr gut. Alle Speisen hatten eine hohe Qualität und waren sehr schmackhaft. Der Service im Club war sehr aufmerksam. Alles in allem kann ich das Hotel uneingeschränkt empfehlen.
https://www.holidaycheck.de/hr/bewertungen-swissotel-beijing-hong-kong-macau-center/612b6116-ac96-352b-b5fd-a1dbcd40f77c/-/p/3	positive	Die Zimmer sind großzügig und komfortabel eingerichtet. Eine Kaffee- u. Teezubereiter steht zur Verfügung. Das Zimmer war allerdings schon etwas in die Jahre gekommen. Es ist absolut nicht tragisch, aber offensichtlich.
https://www.holidaycheck.de/hr/bewertungen-prime-hotel/4a555337-eee2-3199-8dd8-47dd15ae4953/-/p/1	positive	Das Personal am Check-In spricht gut und bis wenig gut englisch. Man muss hier etwas Glück haben.Es besteht die Möglichkeit eines Late Check-Outs bis 18 Uhr gegen 50% der gebuchten Zimmerrate, was denke ich recht fair ist.
https://www.holidaycheck.de/hr/bewertungen-jw-marriott-hotel-shanghai-tomorrow-square/83248448-94d2-3305-b855-d978a2ece4a9/-/p/2	positive	Perfektes Stadthotel Zentralgelegenes Stadthotel am Rand eines Parkes. Einkaufsmöglichkeiten in der Nähe. Wie in allen grossen chinesischen Städten ist die Weitsicht durch den Smog eingeschränkt.
https://www.holidaycheck.de/hr/bewertungen-hilton-shanghai-hongqiao/35a7d7b8-0f25-3a64-a195-60240a6fb007/-/p/2	positive	13 tägige Geschäftsreise nach Shanghai Ich war 13 Tage auf Geschäftsreise in dem Hotel. Zimmer war sehr gut und immer sauber. Fitnessstudio für ein Hotel sehr gut ausgestattet. Leider 20 min mit dem Taxi zum Stadtzentrum.
https://www.holidaycheck.de/hr/bewertungen-hotel-holiday-inn-central-plaza/c1b20b9f-20c8-387c-9c1b-b76650f65c6e/-/p/2	positive	Die Lage befindet sich nicht im Zentrum, was der Name vielleicht aussagen will. Wir waren aber mit einer geführten Rundreise nicht auf öffentliche Verkehrsmittel angewiesen. Ein Supermarkt ist nach ca 15 Gehminuten zu erreichen.
https://www.holidaycheck.de/hr/bewertungen-crowne-plaza-shanghai-harbour-city/f481e08d-2483-3b2f-be51-01ea82d81724/-/p/1	positive	Mega Ausblick Mega geiler Ausblick auf einen kleinen See. Das Hotel ist sehr fancy und super schön. Es ist groß und modern und Frühstück ist top.
https://www.holidaycheck.de/hr/bewertungen-hotel-four-points-by-sheraton-shanghai-pudong/a1b9e694-aaff-34fa-b77d-af1e25c04757/-/p/1	positive	Das Frühstück war gut und für jeden Geschmack etwas dabei. Es gab Nudelsuppe, Müsli, Brot, Obst etc. wir fanden immer etwas. Das Personal war sehr freundlich und es waren ausreichende Plätze im Restaurant vorhanden.
https://www.holidaycheck.de/hr/bewertungen-hotel-sofitel-hyland/a7b20525-13ce-3f3d-b985-f641506932dd/-/p/2	positive	Die Lage ist unschlagbar
https://www.holidaycheck.de/hr/bewertungen-hilton-beijing/518a6359-7c30-3748-9df5-d78d7a2be41a/-/p/3	positive	Gutes Hotel - für Geschäftsreisen bestens. Das Hilton Beijing liegt an der 3. Ring Road - in einem guten Viertel. Die Zimmer sind ausreichend groß mit Schreibtisch, Sitzecke, großem Schrank, Minibar, WiFi, toller Bettwäsche und einem schönen großen Badezimmer mit Badewanne, Dusche, Fön, Rassierer, Zahnbürste, Duschgel, etc. Das Frühstück ist äußerst abwechslungsreich und bietet westliches als auch chinesisches Frühstück in Buffetform. Das Personal an der Rezeption sowie im Frühstücksbereich ist sehr nett und hilfsbereit. Jederzeit wieder und für Geschäftsreisen bestens geeignet.!!! Achtung bei Taxifahrten in Peking: Einige Taxifahrer versuchen, mit 100 CNY Scheinen zu betrügen, in dem sie dem Gast sagen, die echten 100 CNY Scheine der Gäste seien Fälschungen und diese dann ganz geschickt vertauschen, so dass am Ende der Gast die Fälschung in Händen hält, ohne es zu bemerken. Deshalb immer mit 10, 20 oder 50 Scheinen zahlen und darauf bestehen, dass diese echt sind. Ansonsten mit der Polizei drohen. Bei Rückfahrten zum Hotel sollte man sich immer direkt vor das Hotel fahren lassen und nicht auf der Strasse aussteigen lassen.
https://www.holidaycheck.de/hr/bewertungen-hilton-beijing-capital-airport/f99eb30b-109d-393c-9a8a-983cfbd6e4b2/-/p/2	positive	Super Flughafenhotel mit Shuttle Sehr gutes Flughafen Hotel mit Shuttlebus und gutem Service. Sehr geräumige und saubere Zimmer. Der Parkplatz war im Preis inbegriffen.
https://www.holidaycheck.de/hr/bewertungen-kunlun-hotel/f4567d95-80ae-34f2-a922-16362bc9e52c/-/p/1	positive	Wieder mal sehr gut! Das Hotel liegt verkehrsgünstig im Börsendistrikt an einer U-Bahn-Station, es gibt kostenfreies W-Lan und ein drehendes Restaurant/Bar im OG.
https://www.holidaycheck.de/hr/bewertungen-hotel-intercontinental-nanjing/1b9be7f3-0007-375d-a078-77883c80694b/-/p/3	positive	Ein Hotel, was hoch hinaus will! Das wohl 7-höchste Hotel der Welt steht inmitten einer aufstrebsamen Stadt - Nanjing oder Nanking. Ein Top Hotel mit bester Ausstattung und internationalem Renommee. Für Geschäftsreisende Ideal zentral gelegen, sind die Fahrtzeiten, bedingt durch die gute Lage im Zentrum, stark abhängig von den wilden  Staus, zum Flughafen ab 45min und in manche Industrie-Zonen ab 1h. Das Hotel wirkt auf den ersten Blick etwas unpersönlich, gibt sich aber nach einer kleinen Engewöhnungsphase als sehr  professionell und hilfsbereit. Die einzig erlebte Situation mit Potential für das Hotel ist der Service in den Restaurants und Bars. Das Personal darf hier ruhig ein wenig mehr Afmerksamkeit üben und in Sachen 'Standards setzen' nochmals zur Schule gehen. Diese gut gemeinte kleine Reklamation wurde vom Service Manager sehr engagiert aufgenommen und bin daher gespannt auf Änderung bei meinem nächsten Aufenthalt im InterCont - Komme gerne wieder!
https://www.holidaycheck.de/hr/bewertungen-hostel-river-side/54dcc697-9e2f-329d-aa5d-e6e6baff5994/-/p/1	positive	Sehr gutes Hostel! Gutes Hostel! Alles war sehr sauber! Besitzer könnten sehr gutes Englisch und waren sehr hilfsbereit! Betten waren sehr bequem. Lage ist auch top!!
https://www.holidaycheck.de/hr/bewertungen-yunnan-snub-nosed-monkey-expert-hotel-tacheng/d558966d-79ac-4fad-8fc1-894308bfc27f/-/p/1	positive	Die Unterkunft zum Besuch bei den Affen The Yunnan Snub-nosed Monkey Expert Hotel ist eine sehr abgelegene und einfache Blockhaus/Camping Anlage im Snub – Nosed Monkey Nationalpart nahe Tacheng. Das „Hotel“ besteht aus einigen sehr gut ausgestatteten Blockhäusern mit Toilette und Dusche im Mountain Stil. Auch stehen einige Campingplätzezur Verfügung. Betrieben wird das Ganze von 2 Regierungsangestellten, welche sowohl für den Empfang, die Reinigung als auch das Kochen und Bedienen zuständig sind. Also Alls sehr einfach aber auch sehr gemütlich und familiär. Das Frühstück besteht dann aus Nudelsuppe und gekochtem Ei, das Abendessen aus typisch chinesischen Gerichten mit Reis.
https://www.holidaycheck.de/hr/bewertungen-hotel-renaissance-yangtze/739eecb1-3556-3ca4-8149-dd9616c5a34b/-/p/1	positive	Gutes Hotel, aber in die Jahre gekommen... Tolles Hotel,die Zimmer leider schon etwas in die Jahre gekommen, aber tolles Frühstücksbuffet.Das Hotel wird aber bis Ende des Jahres renoviert.
https://www.holidaycheck.de/hr/bewertungen-hotel-golden-river-view/2ce7876e-a0bf-3fe2-94bb-b80ba4387799/-/p/3	negative	"Leider keine Empfehlung wert Von anderen, durchaus positiven Bewertungen motiviert, haben wir einen 6-tägigen Aufenthalt als Teil einer Städtereise in diesem Hotel verbracht. Wir würden uns auf unserer eigenen Erfahrung nicht noch einmal tun. Das Hotel ist außer bei chinesischen Tagungsgästen vor allem bei europäischen Reisegruppen beliebt, wobei aus Deutschland vor allem Jugendgruppen hier absteigen.Eingeschlossen war bei uns das Frühstück - entgegen anderer Bewertungen halten wir dieses aber nicht für empfehlenswert oder gar ein ""Highlight"".Die Sauberkeit lässt zu wünschen übrig."
https://www.holidaycheck.de/hr/bewertungen-hotel-sanya-marriott-resort-spa/7e35597f-619c-39b2-90b5-4ac737353a1d/-/p/3	positive	Traumurlaub unter Palmen am weißen Sandstrand Das Hotel wurde im Sommer 2004 eröffnet und umfasst ca. 450 Zimmer. Die Zimmer sind in zwei Flügeln und einem Hauptgebäude untergebracht. Besonders schön sind der Eingangsbereich (3.Stock) inkl. Balkon mit Meerblick und die Pool-/Gartenlandschaft. Die Anlage ist weitläufig und sehr gepflegt. Trotz der vielen Betten, hat man nie das Gefühl im Trubel zu ersticken, es gibt genügend Möglichkeiten (Strand, Pool, Balkon) sich zu erholen und ungestört zu sein. Wir hatten Übernachtung mit Frühstück gebucht, nach unserem Wissen gibt es weder HP noch VP. Die Gäste mit einem ca. Altersdurchschnitt von 40 Jahren sind zum größtenteils aus China, ein paar wenige aus der Sowjetunion und Europa. Besonders herausheben möchten wir die Sea View Lounge welche sich im 3. Stock befindet (Eingangsbereich) und mit dem Balkon inkl. Meerblick tagsüber und vor allem abends wunderschön ist. Ausreichend Sessel und Couchen machen sehr romantischen Abend bzw. relaxte Tage möglich - einfach wunderschön!
https://www.holidaycheck.de/hr/bewertungen-hotel-kapok/0771d933-7994-324c-99ec-c793738f59b8/-/p/1	positive	Gepflegtes Hotel in sehr zentraler Lage Sauberes, gepflegtes Hotel in sehr zentraler Lage mit freundlichem Personal. Die verbotene Stadt ist fußläufig zu erreichen. Der Nachtmarkt mit seinen sehenswerten Essensständen beginnt gleich rechts vom Hotel in ca. 300 m Entfernung. Gegenüber dem Nachtmarkt gibt es auch ein Restaurant für europäische Gaumen.Bei der örtlichen Reiseagentur im Hotel haben wir  einen Ausflug zur Großen Mauer und Sommerpalast gebucht. Wir waren mit Fahrer und unserer engl. sprechenden Reiseleiterin 7 Personen in unserer Gruppe. Sehr angenehm und es kostete ca. die Hälfte, als wenn wir von Deutschland aus gebucht hätten.Schräg gegenüber vom Hotel befindet sich ein kleiner Laden mit Getränken und Obst.
https://www.holidaycheck.de/hr/bewertungen-hotel-zibo/89d151e2-f1b2-33f5-9a44-f6cc74f0388a/-/p/1	positive	Frühstück chinese national und internationalSpeisesaal eher Kaninenformat - kein Touristenhotel - eher auf locals ausgerichtetGeschmacklich gut, die warem Speisen zu kalt - das zieht sich aber durch ganz China
https://www.holidaycheck.de/hr/bewertungen-paramount-gallery-hotel/e4677355-cbfd-3cf9-9e2b-8435d16303a7/-/p/1	positive	Super Hotel für einen Städte-Trip nach Shanghai Direkt am Jing'an Tempel gelegen super für einen Städtetrip nach Shanghai. Zimmer sind großzügig geschnitten, sauber, Personal freundlich
https://www.holidaycheck.de/hr/bewertungen-hotel-novotel-beijing-sanyuan/7b35a5a0-67df-31bd-8d92-5ea72d505521/-/p/3	positive	Gute Verkehrsanbindung Personal im Restaurant teilweise überfordert , es dauert sehr lange bis jemand die Bestellungen aufnimmt. Sehr gute Anbindung zum Verkehrsnetz durch U-Bahnstation direkt vor dem Hotel.
https://www.holidaycheck.de/hr/bewertungen-grand-kempinski-hotel-shanghai/0dd62927-47ee-3d24-a447-faf34bbce648/-/p/4	positive	War klasse dort Super Hotel, hat alles gestimmt.Vom Zimmer mit Blick auf den Fluss, bis zu einem großen Frühstück.Bei meiner Rückreise war ich in einem anderen Hotel der Gruppe, kein Vergleich zu diesem.Absolut zu empfehlen!
