Bild	negative	Abzocke!	Also für eine app monatlich geld zu verlangen finde ich unverschämt. Jede andere app bezahlt man nur einmalig ein Betrag. Aber bild will monatlich 3 € jährlich ca.30 €. Was fürn ne Abzocke	1363896909817
N24 News	negative	Videos funktionieren nicht	Leider hängen sich die Videos nach der sch*** Werbung direkt auf und lähmen das ganze Phone. Egal was man macht, das Handy reagiert nicht mehr. Von daher nur ein Stern für die App. Schade	1380143492831
Focus Online	negative	Naja	Werbung ist jetzt zwar wieder seltener, dafür kann man Videos immer noch nicht ein zweites Mal anschauen. Man darf sie anscheinend nur einmal sehen und bekommt danach eine Fehlermeldung. Irgendwie doof!	1433487919438
Sueddeutsche	negative	Für Freunde leerer Bildschirme	Was nützt guter Inhalt wenn die App es nicht schafft ihn auf den Schirm zu bringen. Startet sehr langsam und bleibt dann ganz stehen. Die App ist grundfalsch konzipiert, da helfen kleine Veränderungen auch nicht.	1420392541120
Bild	negative	Zahlung funktioniert nicht über Google play	Habe Bild + Abo gekauft aber die Apple erkennt es nicht .	1427820904892
Tagesschau	negative	War mal einfach und gut...	Untragba.... Selbst um 5nach acht is ein livestream nicht möglich wird auf später verwiesen, selbst um halb 11 wars noch nicht möglich!?????? ... Desweiteren ist es wahnsinnig umständlich auf das banalste eigenltlich gewünschte, und den eigentlichen Sinn der App zuzugreifen &lt;&lt;&gt;&gt; was so nicht möglich ist! Es sollte normal sein (so wie am Anfang der App)... Sie zu starten und SOFORT Nachrichten zu sehen. Jetzt klickt und sucht man sich durch die seite und die einze	1416342736261
Zeit Online	negative		Ständiges laden....unübersichtlich. ....empfehle eine komplette Überarbeitung. ...nach Vorbild Focus online!!!! Die Zeit ist ein gutes Blatt Papier. ... würde die app nur so gut sein....	1411890218173
N-tv	negative	Wird gelöscht	Stürzt seit nem halben Jahr nur noch ab. Werde die app löschen u mir was anderes suchen.	1413572545429
Zdfheute	negative	Datenfehler	Die App hatte es irgendwie geschafft auf über 700MB zu wachsen und musste deshalb leider fliegen. Hatte sonst täglich die Nachrichten gelesen. Hoffe, das Problem wird erkannt und gelösr.	1391888096317
Heise Online	negative	Naja..	Design lässt zu wünschen übrig und die Performance ist verglichen mit anderen größeren Newsapps katastrophal. Updates sieht man auch nie.	1387404480775
Bild	negative	Schlecht	Kann mich nicht anmelden habe Bildplus Digital! Bitte um HIlfe von Bild!!!!	1410723173370
Tagesschau	negative	Die App ist verschwunden	Seid dem Updateist die App verschwunden!	1428620427375
Bild	negative	Einfach Schwach...	Erst kostenlos und jetzt soll man für die Blöd auch noch zahlen? Nein danke!	1381131521633
Tagesschau	negative	Bildaufbau seit update schlecht	Seit dem update funktioniert der Bildaufbau beim scrollen nicht mehr. Es bleiben immer Reste des vorher gezeigten Beitrags erhalten. Audio Beiträge lassen sich nicht vor- oder zurück spulen. Man muss einen abgebrochenen Beitrag immer wieder von vorne hören. Sehr lästig. Was wurde durch das update eigentlich verbesert? Hier wurden nur neue bugs eingebaut, aber keine verbessert!	1414591510596
Zeit Online	negative	Auf dem linken Auge blind.	Sehr einseitige und manipulative Berichterstattung. Unliebsame Kommentare werden konsequent gelöscht.	1427440461128
Spiegel Online	negative	Scheiße	Es geht garnichts mehr mit der app	1418844373709
Heise Online	negative		App läuft ohne Ende im Hintergrund weiter, Videos lassen sich nicht stoppen. Abhilfe gibt da leider nur ein task killer.	1296951124597
N-tv	negative	Tschüss n-tv	Wirklich eine gute und übersichtliche App. Nutze sie sehr gerne, aber es dauert viel zu lange bis sie lädt. Nutze jetzt die App von Spiegel online zwar nicht so gut aufgeräumt aber sie lädt sau schnell	1358850749499
N-tv	negative	App hängt sich ständig auf	Wie gesagt, sie hängt sich ständig auf. Man kann nicht selbst entscheiden, wann man Nachrichten lesen möchte, sondern ist darauf abgewiesen, dasd die App es möchte. War von Anfang an so und ist trotz diverser Updates noch nicht behoben. Da ich meist übet W-lan online bin, lasse ich die Ausrede, des schlechten Netzes nicht gelten. Unbrauchbar, aber trotzdem zwei Sterne, weil es eine App ist, welche auf dem Startbildschirm mitläuft und durch die Bebilderung ansprechender ist, als andere Apps.	1369723738964
Spiegel Online	negative	Richtig richtig	richtig schlecht. Pfui	1414269616485
Bild	negative		Ich sehe es nicht ein für die App zu zahlen.	1375135994521
Bild	negative		Voll behindert	1422772941185
N-tv	negative	Zu viel Werbung	Leider gibt es neuerdings vor JEDEM Videobeitrag eine Werbefilm. Teilweise viel zu lang. Merbung muss sein, aber wie es besser geht zeigt Focus Online.	1433266607500
Tagesschau	negative	Stürzt seit letztem Update dauernd ab	Bitte schnell fixen!	1361217370640
Heise Online	negative	Zu viele Rechte	Schon seltsam, gehört Heise doch eigentlich zu den Kritikern dieser Praxis. Naja, die Webseiten tun es auch, App deinstalliert.	1334896736779
Bild	negative	Mies wie eh und je..	"Nicht einmal die nicht ""plus"" Artikel lassen sich lesen... Lächerlich, Geldgeil, peinlich.."	1418384919593
Bild	negative	Entäuschend	Kann mich nur den Kommentaren anschließen . Verlinkung der Artikel passen nicht , immer werden Artikel in der Übersicht geöffnet, wie zb. Schiffskatastrophe ,Udo Jürgens etc. Mail an den Support - wurde auch geantwortet - Maßnahmen wie Cache leeren und Stopp drücken durchführen. Die bekannten Angaben durchgeführt, keine Änderung! Auf die Mail geantwortet das es keine Abhilfe gebracht hat , seit 3 Wochen nichts mehr gehört . Dies passiert bei meinem Note 3 bzw. Tablet Galaxie Note pro ständig. Wie man hier lesen kann ,bin ich ja nicht der einzige dem es so geht.	1420879029380
Bild	negative	Läuft nicht	Die app läuft nicht auf dem lg optimus black. Warum auch immer. Bricht beim laden ab mit der Meldung dass keine Internet Verbindung besteht. Habe aber wlan und Daten Verbindung an.	1395944382081
Tagesschau	negative	Läuft nicht	Seit dem Update auf Android 5.0.x läuft die App nur noch über WLAN. Beim Start über Mobilfunk Netz bricht die App direkt ab. Bitte beheben!	1429872920451
Bild	negative	Einfach nur schlecht	Kostenlos lach verarsche nicht ein Artikel lesbar ohne bezahlen	1431636791686
N24 News	negative		Wie lange dauert es noch bis die App auch im Querformat funktioniert. Punktabzug!!	1431059083317
Reuters	negative	Na ja	Die Watchlist taugt nicht viel. Selbst bei amerikanischen Werten Lücken. Fehlende Selektionsoption für den Börsenplatz. Bitte mit alphabetischer Sortierung der Watchlist, Wahlmöglichkeit für Kursänderung in Prozent oder als Betrag. Rücksprung von der Detailsicht auf die Watchlist fehlt.	1428058056060
Bild	negative		Westliche propaganda zeitung..	1395438829042
Tagesschau	negative	Samsung Galaxy note 4	Seit dem letzten update lässt sich die app nicht mehr öffnen da erscheint immer das Fenster Tagesschau wurde angehalten habe Android 5.0.1 drauf.	1428919475530
Bild	negative	Zahlen zahlen zahlen	...sonst gibt es keine Infos mehr. Frechheit!	1381953514426
Spiegel Online	negative	Neue Version nicht ausgereift	"Auch nach dem 1. Update der neuen Version weiterhin breite Ränder rechts und links der Artikel, die Spalte ""Neuigkeiten"" im Querformat nervt."	1414592514254
Bild	negative		BILD verblödet!!	1406663440557
N24 News	negative	Werbeverseucht und viele Rechtschreibfehler	Ständig und immer wieder Werbe Einblendungen Nerven. Leider finden sich auch immer wieder Rechtschreib Fehler :-) Push Nachrichten funktionieren nicht. Genauso die Video links sind Fehlerhaft und es kommt zudem dann auch immer erst Werbung. Diese läuft sehr flüssig und das anschließende Video total hackelig. Werbung steckt wohl in der app und rest läuft über stream. Von mir nur eine zusätzliche Einnahmequelle für den Sender. Mehr nicht. Alle derzeitigen Bewertungen sagen alles. Stand 6.Juli	1404756876461
N-tv	negative	Viele Schreibfehler, nicht distanziert genug	Schreiberlinge einer Nachrichtenredaktion sollten die deutsche Rechtschreibung beherrschen. Was hier manchmal geschrieben wird ist peinlich. Deswegen lösche ich das app. Was für Nachrichten fast genauso schlimm und fehl am Platz ist, ist dass viele Artikel so geschrieben sind, dass man das Gefühl hat die Redaktion will die Leser in ihrer Meinung beeinflussen bzw. dass der Verfasser seine eigene Meinung und Einstellung in den Text schreibt. Das hat manchmal sogar hetzerischen Charakter. Das geht so nicht.	1373101777167
N-tv	negative	Scheiße	Stürzt ständig ab , wenn man weiter hinten im Verzeichnis scrollt	1393661794418
Spiegel Online	negative	Nicht besser als andere.	Nach 36Stunden nicht eine einzige Eilmeldung als Benachrichtigung. Wenn ich alle paar Stunden selber nach wichtige Eilmeldungen schaue brauch ich diese App nicht.	1396083194447
Bild	negative	Technisch schlecht.	An sich habe ich immer gerne auf die Bild Apple zurückgegriffen, aber seit einiger Zeit wird mein Abo nicht erkannt und selbst ein neues einloggen bringt keinen Erfolg. ABO Storno und neu Abschluss haben auch nichts verändert! Werde jetzt deinstallieren und mich über die gezahlten Beträge ärgern. Sehr, sehr schlecht!!	1386514571646
Sueddeutsche	negative		10 Artikel und dann kräftig zahlen? OHNE MICH!	1431898313872
N-tv	negative	Bis dato Fan..	jedoch trägt die übertriebene Werbung dazu bei, mich häufiger auf anderen Nachrichtenseiten zu informieren. 20sek vor jedem Video ist too much, einfach ermüdend..wenn sich hier nix ändert, wird demnächst gelöscht..	1357682708098
Bild	negative	Sinnlos	Kostenlos eigentlich nicht nutzbar da man Premium-Abo abschließen muss um Inhalte lesen zu können. Da gibt es weitaus bessere Apps!	1385249183074
Tagesschau	negative	Schlecht!	Man kann keinen Beitrag öffnen!!	1416415689156
Bild	negative	Für teures Geld erwarte ich eine App die funktioniert	Immer wieder kann man in dieser App die digitale Zeitung nicht herunterladen und die Zusendung der Gutscheine klappt auch nicht als Kunde fühlt man sich verarscht der Kunden Service von der Bild Zeitung ist der hinter letzte ich kann nur jeden abraten sich ein Abo zu kaufen wenn die App funktioniert ist die Spitzen mäßig und sehr preiswert aber im Moment nicht zu empfehlen Finger weg	1384844832661
Tagesschau	negative	Ruckelt	Die Videos pausieren und ruckeln, so dass das ganze unbrauchbar ist.	1432707896859
Bild	negative	Bild+	Zwei Tage war alles Klasse dann ging nichts mehr. Statt Premium nur Home. Bundesliga geht gut. Was ist los?	1417443610669
Bild	negative	Könnt ihr vergessen !!!!	Niemals !!!!!!!!	1381946965250
Spiegel Online	negative	"PR-""Journalismus""? Nein, danke!"	Sobald ich wieder Bedarf nach Propaganda und Zensur verspüre, kann ich meine Entscheidung ja nochmal überdenken. Bis dahin ist es wohl besser, diese BILD-Zeitung für Pseudo-Intellektuelle (und solche, die sich dafür halten) zu meiden. Zwei Binsenweissheiten bewahren sich hier wieder einmal: Kostenlos ist nicht immer automatisch auch gut. Und: Der Kunde ist (und bleibt) König. Nur ist damit bei SPON nicht mehr der Leser gemeint, denn der ist höchstens noch Zielgruppe. Merke: Kostenloser Journalismus == PR.	1401727878537
N-tv	negative	Letzte Updates katastrophal	Vorher war es ne super App, doch seitdem Werbung nach den letzten Updates eingeschaltet wird, ist es katastrophal. Bitte ändern!	1381656731299
Tagesschau	negative	Und wech is sie.	Richtig Klasse diese APP. Nach dem Update ist sie verschwunden. Nicht mehr zu finden. Einfach weg. Wurde die Tagesschau wie zuvor TV5Monde auch gehackt?	1428670155920
N-tv	negative	Nur noch als Abo erhältlich	Somit hat es sich für diese App erledigt	1402509057232
N-tv	negative		Widget aktualisiert nicht mehr seit dem 30.01.15	1422947836335
Bild	negative	Fuck Bild...	...jeder der Bild liest wird Schwänze in der Hölle lutschen müssen. Überlegt es euch gut.	1372794801734
Focus Online	negative		Technisch gute Lösung-Inhaltlich empfehle ich:weniger in Umfang und Pseudo-Info-Trash (Germanwings und Griechenland) ist mehr.	1427539612954
Focus Online	negative	Belästigende Breaking News die keine sind,	Reißerisch, videos ohne richtigem Inhalt, iphone-geil das man brechen könnte - das Niveau des Focus ist auf Bildlevel angekommen :(	1411131955088
Tagesschau	negative	Gute Nachrichten, leider instabil	Inhaltlich ist diese App top, aber leider stürzt sie z. Zt. beim Lesen von Artikeln nach ca. 30 - 60 Sekunden ab. Das ist sehr nervig und macht die App in diesem Zustand leider unbrauchbar. Bitte diesen Bug beheben.	1363045554306
N24 News	negative	Crash N24?	App geht nicht mehr....	1424589395324
N-tv	negative	Läuft nun aber ohne Bilder	Update läuft nun. Aber leider keine Bilder in den Artikeln sichtbar.	1399493424467
Tagesschau	negative	immer noch Abstürze (Moto G)	was u.a. nervt ist die vorgabe eines langen, sinnlosen textes beim verlinken von beiträgen. sowas ist voll daneben... neu: stürzt bei bestimmten Beiträgen reproduzierbar ab!	1418543337731
Google News	negative	hässlich	"das neue ""Design"" sieht einfach nur furchtbar aus"	1409291382461
Bild	negative	Bild angehalten	Bild stürzt ab oder wird angehalten	1412976168537
Bild	negative	Plötzlich 4, 99 €	Lese die Bild seit 6 monate und auf einmal wollen die für alles geld. Null Sterne. Ist nicht mehr gut.	1377523352367
Google News	negative		Nur ein leerer Bildschirm	1424363488946
N24 News	negative	Datenschutz? ACHWO	Einer meiner Überwachungsapps meldete soeben, dass die N24 App auf meine SD-Karte zugreifen will und ob ich dem zustimmen möchte.... da frag ich mich ernsthaft, was das soll. Habe die App sofort wieder gelöscht. Was soll so was?	1357324241054
Bild	negative	Wucher!	n-tv app is eh viel besser!	1372108550513
Focus Online	negative	Erbärmlich	"Das hat nichts mehr mit neutraler Berichterstattung zu tun. Die Überschriften sollen nur Klicks erhaschen, wobei der Inhalt des Artikels oder des ""Videos"" nur Inhaltslose Phrasen oder ähnliches enthält. Da hier zum Teil sogar ""ernsthafte"" Berichterstattung suggeriert wird, halte ich dieses Medium für schlimmer als die Bild."	1406097787510
Tagesschau	negative		absturz!	1399627531783
Tagesschau	negative	Icon verschwunden	Nach dem neuesten Update gibt es leider kein Icon mehr	1428649830085
Bild	negative		Die BILD-Leser sind echt beschränkt. Wer liest diesen Rotz	1428565256932
Bild	negative		Für news money bezahlen o_O	1400639888302
Tagesschau	negative	Livestream geht nicht	Wenn ich schon die GEZ Gebühren zahle, sollten die beworbenen Funktionen wenigstens funktionieren.	1378836795051
N-tv	negative	WLAN	WLAN nicht möglich . Samsung S 3	1354977041493
N-tv	negative		Propaganda und NATO Medien. Ein Stern ist da schon zu viel!	1421164434756
N-tv	negative	Nach update nutzlos	"Seit dem update kann ich in der app nicht mehr scrollen ich kann nur hhalbe artikel lesen geschweige denn mehr als die ersten 3 meldungen sehen. Also ""Fortschritt"" = Rückschritt. Im moment ist die app nicht zu gebrauchen und nehme deshalb meine 5 sterne von der 1 bewertung zurück"	1408225138484
Bild	negative	Abzocke	Bild ist eh kein Muss. Zum schnellen Informieren ganz okay. Dass man in der App aber auch für non-Plus Inhalte zahlen soll, halte ich für Abzocke. Ohne mich...	1428388672759
N-tv	negative	Werbung Werbung Werbung	Ständig Werbung, Werbevideos vor Nachrichten... Müll und Mainstreamschrott. Zu alledem andauernd Abstürze 👎	1421820646518
Tagesschau	negative	Nicht auf der zeit	Hängt oft. Keine flüssige Anzeige. Zu wenig Meldungen.	1348901371002
N-tv	negative		"Habe immer gedacht, dass diese app objektiv über Ereignisse berichtet, jedoch wurde ich leider enttäuscht. Wenn ich mir die Fußball Berichte durchlese, könnte mir richtig schlecht werden. Ein Beispiel: Artikel ""keine Platzverweise für Argentinien"": 'Dann traf ihn der ebenfalls schon verwarnte Sergio Agüero so heftig im Gesicht, dass dem Bayern-Profi das Blut übers Gesicht lief.' Im Gegensatz dazu wird Neuers rotwürdige Aktion gegen Higuain heruntergespielt, als wäre es nur eine Lappalie Wird deinstalliert"	1405411095472
Bild	negative	Zeitung? Nix da...	Man kann nicht einen einzigen Artikel lesen. Für alles braucht man Premium. Abzocke ist das, wenn man die selben Artikel auf der Homepage umsonst lesen kann.	1377548985190
Bild	negative	Nein danke	Kaum Zugriff auf die app da ständig keine Daten zur Verfügung stehen. Viele Inhalte nur über ein teureres Abo zu lesen. Gibt zum Glück genügend andere Inhalte im Web mit Nachrichten. Trotz aktueller Version kein Zugriff auf Nachrichteninhalte.	1401526542663
N-tv	negative		Bekomme immer die Meldung die App will auf ihre persönlichen Daten zu greifen!	1423125395824
N-tv	negative	Funzt nicht mehr	Es ist meine Haupt-App und die Startseite läd nicht mehr. Darf nicht passieren!!!	1348561830043
N-tv	negative	Videos starten nicht mehr...	... Sowohl auf meinem Nexus 4 und Nexus 7 starten keine Videos mehr. Und die Breaking News sind echt unbrauchbar... Schade	1371501603320
Heise Online	negative	Lieblose Umsetzung	- Völlig veraltete GUI und umständliche Bedienung, - Videos in Beiträgen funktionieren grundsätzlich nie. - Das einzige Update nach ewiger Zeit hat an diesem Zustand nix geändert. Für ein IT Fachmagazin mehr als peinlich.	1364414061326
N-tv	negative		Bei mir steht der Text nicht mehr	1421006688561
Tagesschau	negative	App-icon verschwunden	Nach dem update ist auch nach einer Deinstallation und erneuten Installation der App-icon verschwunden.	1428656536807
Tagesschau	negative	Seriös ist anders	Die politisch gesteuerte TS stört mich zunehmend und ich lese nur noch Berichte, um mich aufzuregen und den Kopf zu schütteln! ICH RATE JEDEM DIE TAGESSCHAU STETS KRITISCH ZU BETRACHTEN UND NICHT ALLES ZU GLAUBEN!	1418679248390
Tagesschau	negative	coole App, aber nicht auf dem Nexus 7	Auf dem Nexus 7 bleibt der Bildschirm schwarz während der Livestream läuft. Man hört den Ton, sieht aber kein Bild.	1354129540520
Heise Online	negative		Quälend langsam Unbrauchbar GalaxyS	1297902811231
Tagesschau	negative	Wo ist die App?	Es gibt kein Icon, mit dem die App gestartet werden kann	1428640086434
Tagesschau	negative	Design	Leider in keinster Weise eine App für Android...	1383966216031
Tagesschau	negative	Update....	Nach Update nicht mal mehr ein Icon...	1428674909628
Sueddeutsche	negative	APP startet nicht mehr	Leider startet die app nicht mehr. Auch nach erneuter Installation tritt dieser Fehler auf. Schade, hatte sonst nie Probleme damit.	1407492762612
Heise Online	negative	Zieht viel zu viel Accu	Sie tut was sie soll, nur zieht die App im Hintergrund viel zu viel Strom. Wenn ich die App laufen hab verringert sich meine Accu Laufzeit um mindestens 1/3. Dass ist nicht ok. Daher hab ich die App wieder deinstalliert. (Galaxy S5, Android 4.4.4 Cyanogenmod)	1413529126215
Bild	negative	Als App unbrauchbar!	Wird immer mehr Bild Plus und hab mir daher das Abo geholt. Man muss sich jedes mal neu einloggen beim öffnen der App. Sollte man dringend ändern	1392785680941
N-tv	negative	Startseite weg + Werbung = mist	Von meiner Lieblingsapp durch Update und Werbung vor Videos zu: sofort deinstallieren abgerutscht!!!! Und tschüß	1329030749992
Tagesschau	negative		Und schwuppppp nu biste weg du Tagesschau App , haust einfach ab :(	1428618118175
Nytimes	negative		Schrott	1393226446013
Focus Online	negative	.	Brainwash von den Propaganda Medien. Anstatt über wichtige Dinge, wie Chemtrails und NWO zu berichten, wird über belanglose Themen berichtet. Illuminati	1417102677926
Tagesschau	negative		Und da wundern sich die leute das man ihre smartphones ausspioniert... Einfach mal die berechtigungen lesen. Warum will ard mein gps standort?	1314784519155
Bild	negative		Premium zum lesen benötigt	1389607295127
N-tv	negative		Gelbe Presse...	1399832589049
Sueddeutsche	negative		Warum GPS?	1396693166828
Focus Online	negative	Schade um den Focus	Werbung, die als solche nicht gekennzeichnet ist und zum lesen zwingt ist für mich nicht mehr akzeptabel. Liebe Redaktion, der Focus war mal vor Jahren richtig gut, aber heute grenzt es schon an Frechheit, die Leser derart für Dumm zu verkaufen. Ihr habt zumindest schon mal einen Leser weniger.	1406978468837
Spiegel Online	negative	Abgestürzt!	Die Redaktion sollte ihre ROTE Brille absetzen. Wer neutrale Nachrichten lesen möchte, ist hier völlig falsch. Sport liveticker ist aber ganz ok.	1388228904367
Heise Online	negative	Heiß dank Heise	"Clean Master meldet regelmäßig, dass durch die Heise-App das Gerät heiß wird, da sie insbesondere nach dem ""Schließen"" im Hintergrund die CPU auslastet. Gerade bei Heise hätte ich so ne Schlamperei nicht erwartet."	1414293654192
N24 News	negative	GPS-Zugriff?	Wozu wird auf einmal mein genauer Standort benötigt? Deinstalliert.	1378810493554
N24 News	negative	Langsam	Selbst bei den Nachrichten Werbung zum kot...... werd diese app jetzt für immer ins nirvana schicken........	1353522868987
Bild	negative	Abo gemacht	Und jetzt muss ich mich Ständig anmelden und nichts geht. Bitte ändern oder Möglichkeit für Geld zurück!	1394007533962
Bild	negative	Nur Aufhänger für 9,99 Euro!	Hängst sich ständig auf. Komme bei viele Meldungen nicht durch, oder es wird plötzlich verlangt ich solle ein Abo abschließen. Verstehe nicht wieso ich ein Abo Abschließen soll, wenn ich doch eins habe. UNVERSCHÄMT	1421493019046
N24 News	negative	Was ist auf einmal los ?	Stürzt seit Freitag immer ab Fehler bitte beheben!!!	1424608451900
Heise Online	negative	Berechtigungen	Muss das mit den anrufen wirklich sein?	1334659709786
Bild	negative		Alles kostet extra. Abzocke	1424640558994
N-tv	negative	Verbesserungswuerdig	Zu viele Rechtschreibfehler!	1340922108247
N-tv	negative	Zu viele Kommentare	Meiner Meinung nach finde ich zu viele nicht-neutrale Kommentare, und diese sind auch zu unscheinbar als Kommentar markiert.	1424533555801
N-tv	negative	Propaganda	letzte chance! dann zum teufel mit der app!	1404170660266
Bild	negative	Bullshit	Jetzt mal ganz ehrlich: Ihr seid der arroganteste Drecksverein den ich je gesehen hab. Ihr verlangt dann auch noch für eure MINDERWERTIGE Berichterstattung 0,99ct im Monat. Ich glaub es hackt. Ich würde dafür keinen Cent bezahlen -----Meine Meinung-----	1431599501932
Tagesschau	negative	Früher Top heute Flop.	Die App ist Instabil und lahm geworden. Zb. bei jedem runterscrollen aktualisiert sie ständig die Nachrichten was die appnutzung extrem ausbremst...	1351073129550
Heise Online	negative	Akku Mörder	Die APP ist so okay, schlicht und einfach. Was noch wundert ist das sie trotz so geringer Funktionen den Akku im Nexus 4 sehr stark beansprucht. Ich deinstalliere die APP wieder.	1415817681022
N24 News	negative	IE oder Chrome nutzen?	Wo bzw. wie kann man auf dem Smartphone einstellen, ob die n24-App den vorhandenen Internet-Explorer bzw. Google Chrome nutzt?	1385651578259
Bild	negative	Ohne Worte	So nicht Freunde!!!	1375530414588
Tagesschau	negative		Die app ist nach dem update verschwunden.	1428652625252
N24 News	negative		Schmiert seit heute beim starten ab.	1424537353718
Bild	negative	Ein stern nur weil er sein muss zum bewerten	wie oft muss man sich denn beschweren das eure app ganze telefone lahm legt.... von Problemlösung keine spur, toller kundenservice, hauptsache werbung rein in eine bezahlte app mit monatlichem Abo.... so zockt man leute ab	1421868392843
Sueddeutsche	negative	Prozesse funktionieren nicht	App installiert, test Abo bestellt inkl. Registrierung, in app angemeldet, werde mit meinem Namen begrüßt, will lesen, aber komm nicht an die Inhalte. Werde aufgefordert zu zahlen oder das test Abo zu buchen. Wie die anderen Kommentatoren hier schon schreiben: kein guter Eindruck.	1418025627513
Focus Online	negative	Ständig Werbung, ständig!	"Nur alle 15 Minuten ein Spot? Entweder geht meine Uhr falsch oder der Anbieter legt es auf die Bequemlichkeit der Nutzer an und denkt: ""da geht noch mehr, Geld raus zu holen"". Und das ist kein einmaliger Vorfall der letzten Monate, dahinter steckt System. Das ich jetzt mit schlechter Bewertung und Deinstallation bediene. Die anderen Anbieter wirken auf mich seriöser."	1417416089970
N-tv	negative	Push-Nachrichten	Weiterhin Push-Nachrichten, obwohl der Empfang deaktiviert ist. Bitte den Fehler endlich beheben, oder die App fliegt.	1392889429824
Tagesschau	negative	Stürzt dauernd ab	Ist einfach nicht mehr zu benutzen	1417769697518
Focus Online	negative		Im großen und ganzen nicht schlecht. Leider gibt es aber sehr viele Nachrichten doppelt oder gar mehrfach. Bei den Fussball -transgermeldungen fehlen oft einfache Infos, z.Bsb. wo der wechselnde Spieler vorher gespielt hat. Viele Meldungen sind schlecht recherchiert	1405508113774
Bild	negative	Abo wird nicht erkannt	Seit letzte update geht das verdammte Bild App nicht mehr habe dafür bezahlt und geht nicht wollt ihr mich verarschen oder was nie wieder lasse es auslaufen werde mir nie mehr eine Bild zulegen	1386935385775
N-tv	negative	Verbesserungswürdig	Oftmals funktioniert das Widfet auch nach mehrmaligem Berühren nicht. Die 'Nach-Rechts'- bzw. 'Nach-Links'-Funktion genauso wenig, wie der Synchronisations-Button. Daran könnte man mal arbeiten. Und die Beiträge von N-TV.. Naja, privat eben, das peinliche Dschungelcamp mit vielen Rechtschreibfehlern feiern und jeden Tatort schlecht machen hat mich dazu verleitet, auf eine andere News-App umzusteigen.	1390168445221
Focus Online	negative	Oje	Es lassen sich irgendwie keine Videos mehr abspielen!	1415522809951
Tagesschau	negative	am Nexus 7 nicht in Tablet Ansicht	Aktuell am Nexus 7 nicht in der Tablet Ansicht verfügbar. Leider ist auch Widget nicht vorhanden! Schade, ansonsten wäre das Tagesschau App topp!	1346417409325
Tagesschau	negative	Abstuerze	Seit gestern regelmaessige Abstuerze beim Starten. Haengt sich immer auf. Abbruch mit Taskmanager. Neuinstallation bringt auch nichts. Bis auf weiteres also nur n-tv. Schade!!!	1338585478081
Bild	negative	Lächerlich	Für das was sich hier 'Nachrichten' nennt, auch noch Geld zu verlangen ist ein Witz! Propaganda und Hetzerei am laufenden Band! Von den Berechtigungen der App will ich gar nicht anfangen!!!	1416275081896
Bild	negative	Beiträge auf erbärmlichem Niveau	Auch wenn die app gut funktioniert.	1377250570497
Bild	negative	Immer mehr Probleme	Als ich die App vor einigen Monaten herunter geladen habe lief alles super. Mittlerweile baut die Hauptseite unglaublich langsam bis garnicht auf, reagiert teils nicht richtig auf eingabe und wenn ich Nachrichten aus dem Ruhrgebiet aufrufen will lande ich grundsätzlich auf dem ersten aktuellen Artikel....	1420185370977
Tagesschau	negative	Eigentlich könnte ich besser sein...	... ich komm nur so selten dazu! Leider auch Abstürze.	1417502907041
N24 News	negative	Geht so ....	Nachrichteninhalte sind ja ganz gut, aber die App stürzt auf meinem ASUS immer wieder ab und hat kein Querformat. Deshalb nur zwei Sterne. Wenn die Abstürze nicht mehr vorkommen und Querformat möglich ist, gibt es mind. zwei Sterne mehr.	1379048350546
N24 News	negative	Nach Update fehlerhaft!	Habe gestern ein Update bekommen und seit dem Funktioniert nur noch Livestream und Wetter.... Das N24 Ladelogo bleibt 3 Minuten. ..... Diese Problem bitte Beheben! Wenn alles fehlerfrei läuft, dann hätte die App locker 5★ verdient. SG 3	1398829532087
N-tv	negative	Schlechtes Design...	Am IPad ist die ntv app wirklich gut durchdacht. Das ist bei der Android app wohl nicht angekommen. Man kann nur das Hochformat verwenden und das Design wirkt unprofessionell.. Dazu kommt noch die nervige Werbung, die auch wirklich überall wo es nur ging untergebracht wurde! Schade...	1349285979797
Focus Online	negative		Vollgepackt mir Werbung!	1415455428411
Heise Online	negative	Warum Telefonzugriff	Warum soll die app bitte meine anrufe sehen können? Ich wüsste keinen vernünftigen Grund dazu, einer von euch etwa? An sonnten ist die app ganz praktisch aber sowas muss nicht sein...	1346407078212
N-tv	negative	1 von 5	Eigendlich eine gute app aber in letzter zeit frag ich mich immer mehr, wo ntv die ganzen bild redakteure herhat welche alle artikel schreiben. seit kurzen funktioniert die app auch fehlerhaft	1432846037974
Tagesschau	negative	Tagesschau	Nur der Livestream geht Nachrichten in 100 Sekunden läuft ca.12 Sekunden und dann bricht das Video ab.... Unbedingt nach bessern... Warum ändert ihr die app nicht... Wir zahlen doch alle GEZ Gebühren...	1428467244129
N-tv	negative	Seit update keine funktion	Nachrichten werden nicht mehr geladen.	1328970889990
Bild	negative		Free Palestine ✌	1405843928623
Bild	negative		Zu Teuer	1398932733221
Tagesschau	negative		Schade eigentlich, bisher fand ich das APP wirklich gut....Und nach dem Update? Videos lassen sich nicht mehr abspielen und vor allem warum wird jetzt meine Identität abgefragt? Das ist doch so was von unsensibel. Und hier noch einen Nachtrag. Ich hab mein Höndy so eingestellt, dass es nach 30 Sek. Inaktivität in den Sparmodus geht. Da werden dann Audiosteams einfach abgebrochen und es besteht keine Chance an der abgebrochneb Stelle weiter zu hören.	1434036559976
